Address,City,State,Zip,AUTO_UNIQUE_ID_2019-08-19_glenpark_address_set_1,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType
600 37TH ST,Oakland,CA,,650,USCGeocoder,1,93.7577,,4.1,,37.8263285614635,-122.268811664392,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1153.00519041717,Meters,03,StreetSegmentInterpolation
3000 MACARTHUR BLVD,Oakland,CA,,651,USCGeocoder,1,187.4954,,4.1,,37.7974294,-122.2046227,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
400 DOUGLAS AV,Oakland,CA,,652,USCGeocoder,1,203.1874,,4.1,,37.7301821,-122.1821208,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1900 106TH AV,Oakland,CA,,653,USCGeocoder,1,343.756,,4.1,,37.7400842,-122.1612067,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
3RD ST & BROADWAY,Oakland,CA,,654,USCGeocoder,1,31.2767,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
FOOTHILL BLVD & HAVENSCOURT BLVD,Oakland,CA,,655,USCGeocoder,1,31.2597,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
3800 WEST ST,Oakland,CA,,656,USCGeocoder,1,78.1102,,4.1,,37.8276180353523,-122.271631967171,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2523.79564966774,Meters,03,StreetSegmentInterpolation
13TH ST & FRANKLIN ST,Oakland,CA,,657,USCGeocoder,1,31.2612,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
3300 FOOTHILL BLVD,Oakland,CA,,658,USCGeocoder,1,187.5312,,4.1,,37.7833743,-122.2208874,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1500 JEFFERSON ST,Oakland,CA,,659,USCGeocoder,1,46.8799,,4.1,,37.806375109463,-122.274307762053,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1917.31381967524,Meters,03,StreetSegmentInterpolation
1800 28TH AV,Oakland,CA,,660,USCGeocoder,1,109.3881,,4.1,,37.7829396732342,-122.226808365727,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,6002.80813860986,Meters,03,StreetSegmentInterpolation
2600 79TH AV,Oakland,CA,,661,USCGeocoder,1,203.0756,,4.1,,37.7629359,-122.1715049,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1500 38TH AV,Oakland,CA,,662,USCGeocoder,1,125.0601,,4.1,,37.7756346238791,-122.219197278584,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,5445.98143267585,Meters,03,StreetSegmentInterpolation
8100 MACARTHUR BLVD,Oakland,CA,,663,USCGeocoder,1,187.4739,,4.1,,37.7636134,-122.1651236,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
3900 BROADWAY,Oakland,CA,,664,USCGeocoder,1,171.7395,,4.1,,37.8263741,-122.2565241,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
200 FRANK H OGAWA PLZ,Oakland,CA,,665,USCGeocoder,1,171.8487,,4.1,,37.8057047,-122.2720864,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,91.4201183431953,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
15TH ST & WEBSTER ST,Oakland,CA,,666,USCGeocoder,1,31.2685,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
400 17TH ST,Oakland,CA,,667,USCGeocoder,1,296.8636,,4.1,,37.8062633143222,-122.268502388958,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2708.13603685331,Meters,03,StreetSegmentInterpolation
90TH AV & OLIVE ST,Oakland,CA,,668,USCGeocoder,1,31.2237,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
10TH ST & BROADWAY,Oakland,CA,,669,USCGeocoder,1,31.4826,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
2600 TELEGRAPH AV,Oakland,CA,,670,USCGeocoder,1,171.8436,,4.1,,37.8156206,-122.2676103,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2000 84TH AV,Oakland,CA,,671,USCGeocoder,1,203.1369,,4.1,,37.7574213,-122.1708118,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2600 38TH AV,Oakland,CA,,672,USCGeocoder,1,218.7377,,4.1,,37.7853706,-122.2070543,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
19TH ST & SAN PABLO AV,Oakland,CA,,673,USCGeocoder,1,31.1034,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
700 ADELINE ST,Oakland,CA,,674,USCGeocoder,1,203.1656,,4.1,,37.804271,-122.2873893,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
6400 TELEGRAPH AV,Oakland,CA,,675,USCGeocoder,1,187.4848,,4.1,,37.8504115,-122.2601473,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2500 10TH AV,Oakland,CA,,676,USCGeocoder,1,203.0674,,4.1,,37.799117919064,-122.239687177412,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,7469.88720735814,Meters,03,StreetSegmentInterpolation
9800 SUNNYSIDE ST,Oakland,CA,,677,USCGeocoder,1,109.438,,4.1,,37.7479893912837,-122.162886422733,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,448.311168227345,Meters,03,StreetSegmentInterpolation
17TH AV & INTERNATIONAL BLVD,Oakland,CA,,678,USCGeocoder,1,46.8567,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
W MACARTHUR BLVD & WEST ST,Oakland,CA,,679,USCGeocoder,1,31.2311,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
9900 99TH AV CT,Oakland,CA,,680,USCGeocoder,1,140.5949,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
W GRAND AV & MANDELA PKWY,Oakland,CA,,681,USCGeocoder,1,31.2492,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
1500 36TH AV,Oakland,CA,,682,USCGeocoder,1,265.591,,4.1,,37.7771241,-122.2207134,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
500 12TH ST,Oakland,CA,,683,USCGeocoder,1,296.8356,,4.1,,37.8038679,-122.2732694,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
300 20TH ST,Oakland,CA,,684,USCGeocoder,1,156.2575,,4.1,,37.808213412801,-122.264540683731,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3361.96067068819,Meters,03,StreetSegmentInterpolation
COOLIDGE AV & MACARTHUR BLVD,Oakland,CA,,685,USCGeocoder,1,31.2583,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
4300 PIEDMONT AV,Oakland,CA,,686,USCGeocoder,1,62.4601,,4.1,,37.828916766966,-122.249055066831,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2239.31220624642,Meters,03,StreetSegmentInterpolation
6600 INTERNATIONAL BLVD,Oakland,CA,,687,USCGeocoder,1,187.4679,,4.1,,37.7623744,-122.1930794,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1500 MARKET ST,Oakland,CA,,688,USCGeocoder,1,187.4972,,4.1,,37.8088623,-122.2801834,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
FOOTHILL BLVD & SEMINARY AV,Oakland,CA,,689,USCGeocoder,1,31.2506,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
3900 TELEGRAPH AV,Oakland,CA,,690,USCGeocoder,1,171.8279,,4.1,,37.8283193,-122.2642363,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1700 82ND AV,Oakland,CA,,691,USCGeocoder,1,62.4138,,4.1,,37.7574157837149,-122.175673813258,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3850.66744430456,Meters,03,StreetSegmentInterpolation
87TH AV & INTERNATIONAL BLVD,Oakland,CA,,692,USCGeocoder,1,46.8741,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
77TH AV & BANCROFT AV,Oakland,CA,,693,USCGeocoder,1,31.2499,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
2400 SEMINARY AV,Oakland,CA,,694,USCGeocoder,1,15.6206,,4.1,,37.7701121691949,-122.192289604176,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1477.11467519449,Meters,03,StreetSegmentInterpolation
99TH AV & INTERNATIONAL BLVD,Oakland,CA,,695,USCGeocoder,1,31.2488,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
2600 74TH AV,Oakland,CA,,696,USCGeocoder,1,78.1367,,4.1,,37.7661828256078,-122.174940579441,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,5355.74972886825,Meters,03,StreetSegmentInterpolation
52ND AV & INTERNATIONAL BLVD,Oakland,CA,,697,USCGeocoder,1,31.1959,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
1400 87TH AV,Oakland,CA,,698,USCGeocoder,1,125.0013,,4.1,,37.7516159450868,-122.175781414908,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3512.89763790043,Meters,03,StreetSegmentInterpolation
MACARTHUR BLVD & PARK BLVD,Oakland,CA,,699,USCGeocoder,1,31.2233,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
15TH ST & BROADWAY,Oakland,CA,,700,USCGeocoder,1,31.2509,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
1900 PARK BLVD,Oakland,CA,,701,USCGeocoder,1,62.5286,,4.1,,37.7997461522435,-122.250080149898,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2260.16842109105,Meters,03,StreetSegmentInterpolation
5000 FAIRFAX AV,Oakland,CA,,702,USCGeocoder,1,62.489,,4.1,,37.7769515627744,-122.201478206869,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,16852.3078433974,Meters,03,StreetSegmentInterpolation
1900 FILBERT ST,Oakland,CA,,703,USCGeocoder,1,31.2509,,4.1,,37.8123380037414,-122.281620449504,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,5325.17743750103,Meters,03,StreetSegmentInterpolation
3200 ADELINE ST,Oakland,CA,,704,USCGeocoder,1,46.8806,,4.1,,37.8237417374653,-122.281010681368,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4357.91709048953,Meters,03,StreetSegmentInterpolation
2400 COOLIDGE AV,Oakland,CA,,705,USCGeocoder,1,31.3091,,4.1,,37.785589170499,-122.21940722983,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2008.07072029263,Meters,03,StreetSegmentInterpolation
9800 BANCROFT AV,Oakland,CA,,706,USCGeocoder,1,124.9927,,4.1,,37.7485031837722,-122.161948143611,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Ambiguous,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,2,,ReturnAll,553.566463476978,Meters,03,StreetSegmentInterpolation
2000 80TH AV,Oakland,CA,,707,USCGeocoder,1,93.8661,,4.1,,37.76064296597,-122.17327943163,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3176.81338300882,Meters,03,StreetSegmentInterpolation
1300 52ND AV,Oakland,CA,,708,USCGeocoder,1,77.9972,,4.1,,37.7675174652068,-122.208038559202,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,6095.47917646123,Meters,03,StreetSegmentInterpolation
3600 MAYBELLE AV,Oakland,CA,,709,USCGeocoder,1,31.2127,,4.1,,37.7888361603787,-122.195089351982,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3953.03165648086,Meters,03,StreetSegmentInterpolation
800 53RD ST,Oakland,CA,,710,USCGeocoder,1,203.1145,,4.1,,37.7641285,-122.21072,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,91.4201183431953,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
21ST AV & INTERNATIONAL BLVD,Oakland,CA,,711,USCGeocoder,1,31.2446,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
19TH ST & BROADWAY,Oakland,CA,,712,USCGeocoder,1,46.8967,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
500 59TH ST,Oakland,CA,,713,USCGeocoder,1,109.3012,,4.1,,37.8451186193015,-122.261755938639,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,6272.16184673039,Meters,03,StreetSegmentInterpolation
1400 46TH AV,Oakland,CA,,714,USCGeocoder,1,125.1137,,4.1,,37.7708426004853,-122.211590623613,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3334.93684433587,Meters,03,StreetSegmentInterpolation
1800 92ND AV,Oakland,CA,,715,USCGeocoder,1,46.956,,4.1,,37.7506398392534,-122.169426467193,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2720.88107401272,Meters,03,StreetSegmentInterpolation
6200 SAN PABLO AV,Oakland,CA,,716,USCGeocoder,1,31.2648,,4.1,,37.8458400850625,-122.284700635666,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1170.67329745484,Meters,03,StreetSegmentInterpolation
1200 66TH AV,Oakland,CA,,717,USCGeocoder,1,78.1257,,4.1,,37.7602340110759,-122.196019477792,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1518.16894787643,Meters,03,StreetSegmentInterpolation
400 105TH AV,Oakland,CA,,718,USCGeocoder,1,328.1263,,4.1,,37.7294278,-122.1798642,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2300 MARTIN LUTHER KING JR WY,Oakland,CA,,719,USCGeocoder,1,31.2518,,4.1,,37.8132562590622,-122.272452755276,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,92.6775147928994,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,973.486589566804,Meters,03,StreetSegmentInterpolation
